2022/01/15 00:52:01   ID 005  D    6.24  T  50.0  B  8.9  G 206  R 0000
2022/01/15 01:07:01   ID 005  D    6.29  T  50.0  B  9.0  G 206  R 0000
2022/01/15 01:22:01   ID 005  D    6.24  T  50.0  B  9.0  G 206  R 0000
2022/01/15 01:37:01   ID 005  D    6.13  T  49.8  B  9.0  G 206  R 0000
2022/01/15 01:52:01   ID 005  D    6.18  T  49.6  B  9.0  G 206  R 0000
2022/01/15 02:07:01   ID 005  D    6.18  T  49.4  B  9.0  G 206  R 0000
2022/01/15 02:22:01   ID 005  D    6.18  T  49.2  B  9.0  G 206  R 0000
2022/01/15 02:37:01   ID 005  D    6.13  T  49.2  B  9.0  G 206  R 0000
2022/01/15 02:52:01   ID 005  D    6.18  T  49.0  B  9.0  G 206  R 0000
2022/01/15 03:07:01   ID 005  D    6.24  T  49.0  B  9.0  G 206  R 0000
2022/01/15 03:22:01   ID 005  D    6.18  T  48.8  B  9.0  G 206  R 0000
2022/01/15 03:37:01   ID 005  D    6.18  T  48.8  B  9.0  G 206  R 0000
2022/01/15 03:52:01   ID 005  D    6.18  T  48.8  B  9.0  G 206  R 0000
2022/01/15 04:07:01   ID 005  D    6.18  T  48.7  B  9.0  G 206  R 0000
2022/01/15 04:22:01   ID 005  D    6.18  T  48.7  B  8.9  G 206  R 0000
2022/01/15 04:37:01   ID 005  D    6.18  T  48.5  B  8.9  G 206  R 0000
2022/01/15 04:52:01   ID 005  D    6.18  T  48.3  B  9.0  G 206  R 0000
2022/01/15 05:07:01   ID 005  D    6.18  T  48.1  B  9.0  G 206  R 0000
2022/01/15 05:22:01   ID 005  D    6.18  T  48.1  B  9.0  G 206  R 0000
2022/01/15 05:37:01   ID 005  D    6.18  T  47.9  B  8.9  G 206  R 0000
2022/01/15 05:52:01   ID 005  D    6.18  T  47.9  B  9.0  G 206  R 0000
2022/01/15 06:07:01   ID 005  D    6.18  T  47.7  B  8.9  G 206  R 0000
2022/01/15 06:22:01   ID 005  D    6.18  T  47.7  B  8.9  G 206  R 0000
2022/01/15 06:37:01   ID 005  D    6.18  T  47.7  B  8.9  G 206  R 0000
2022/01/15 06:52:01   ID 005  D    6.18  T  47.7  B  9.0  G 206  R 0000
2022/01/15 07:07:01   ID 005  D    6.18  T  47.7  B  9.0  G 206  R 0000
2022/01/15 07:22:01   ID 005  D    6.18  T  47.5  B  8.9  G 206  R 0000
2022/01/15 07:37:00   ID 005  D    6.18  T  47.3  B  9.0  G 206  R 0000
2022/01/15 07:52:01   ID 005  D    6.18  T  47.3  B  9.0  G 206  R 0000
2022/01/15 08:07:01   ID 005  D    6.18  T  47.3  B  9.0  G 206  R 0000
2022/01/15 08:22:01   ID 005  D    6.18  T  47.3  B  8.9  G 206  R 0000
2022/01/15 08:37:01   ID 005  D    6.18  T  47.5  B  9.0  G 206  R 0000
2022/01/15 08:52:01   ID 005  D    6.18  T  47.7  B  9.0  G 206  R 0000
2022/01/15 09:07:01   ID 005  D    6.18  T  48.1  B  9.0  G 206  R 0000
2022/01/15 09:22:01   ID 005  D    6.18  T  48.5  B  8.9  G 206  R 0000
2022/01/15 09:37:01   ID 005  D    6.24  T  49.0  B  9.0  G 206  R 0000
2022/01/15 09:52:01   ID 005  D    6.24  T  49.8  B  9.0  G 206  R 0000
2022/01/15 10:07:01   ID 005  D    6.24  T  50.8  B  9.0  G 206  R 0000
2022/01/15 10:22:03   ID 005  D    9.68  T  51.8  B  9.0  G 205  R 0000
2022/01/15 10:37:02   ID 005  D    6.24  T  52.7  B  8.9  G 206  R 0000
2022/01/15 10:52:01   ID 005  D    6.08  T  53.5  B  9.0  G 206  R 0000
2022/01/15 11:07:02   ID 005  D    6.56  T  54.4  B  8.9  G 198  R 0000
2022/01/15 11:22:01   ID 005  D    6.18  T  55.0  B  9.0  G 205  R 0000
2022/01/15 11:37:01   ID 005  D    6.29  T  55.9  B  9.0  G 206  R 0000
2022/01/15 11:52:01   ID 005  D    5.32  T  56.7  B  9.0  G 210  R 0000
2022/01/15 12:07:03   ID 005  D    6.18  T  57.4  B  8.9  G 207  R 0000
2022/01/15 12:22:01   ID 005  D    6.18  T  58.0  B  9.0  G 207  R 0000
2022/01/15 12:37:01   ID 005  D    6.24  T  58.6  B  9.0  G 207  R 0000
2022/01/15 12:52:03   ID 005  D    7.85  T  58.9  B  9.0  G 201  R 0000
2022/01/15 13:07:01   ID 005  D    6.18  T  59.3  B  9.0  G 206  R 0000
2022/01/15 13:22:01   ID 005  D    6.13  T  59.5  B  9.0  G 207  R 0000
2022/01/15 13:37:01   ID 005  D    6.18  T  59.9  B  9.0  G 207  R 0000
2022/01/15 13:52:01   ID 005  D    6.18  T  60.0  B  9.0  G 207  R 0000
2022/01/15 14:07:01   ID 005  D    6.29  T  60.4  B  9.0  G 207  R 0000
2022/01/15 14:22:00   ID 005  D    6.29  T  60.6  B  9.0  G 208  R 0000
2022/01/15 14:37:03   ID 005  D    6.45  T  61.0  B  8.9  G 200  R 0000
2022/01/15 14:52:01   ID 005  D    6.29  T  61.1  B  9.0  G 207  R 0000
2022/01/15 15:07:01   ID 005  D    6.29  T  61.1  B  9.0  G 207  R 0000
2022/01/15 15:22:01   ID 005  D    6.29  T  61.3  B  9.0  G 207  R 0000
2022/01/15 15:37:01   ID 005  D    6.29  T  61.5  B  9.0  G 208  R 0000
2022/01/15 15:52:01   ID 005  D    7.31  T  61.5  B  9.0  G 210  R 0000
2022/01/15 16:07:03   ID 005  D    6.29  T  61.5  B  9.0  G 208  R 0000
2022/01/15 16:22:01   ID 005  D    6.29  T  61.5  B  8.9  G 208  R 0000
2022/01/15 16:37:01   ID 005  D    6.29  T  61.5  B  8.9  G 208  R 0000
2022/01/15 16:52:01   ID 005  D    6.35  T  61.3  B  9.0  G 208  R 0000
2022/01/15 17:07:01   ID 005  D    6.29  T  61.0  B  9.0  G 208  R 0000
2022/01/15 17:22:03   ID 005  D    7.80  T  60.8  B  8.9  G 204  R 0000
2022/01/15 17:37:01   ID 005  D    6.13  T  60.4  B  9.0  G 207  R 0000
2022/01/15 17:52:01   ID 005  D    6.18  T  59.9  B  9.0  G 207  R 0000
2022/01/15 18:07:01   ID 005  D    6.18  T  59.5  B  9.0  G 207  R 0000
2022/01/15 18:22:01   ID 005  D    6.24  T  59.1  B  9.0  G 207  R 0000
2022/01/15 18:37:03   ID 005  D    5.32  T  58.7  B  8.9  G 208  R 0000
2022/01/15 18:52:01   ID 005  D    6.18  T  58.4  B  9.0  G 208  R 0000
2022/01/15 19:07:01   ID 005  D    6.29  T  58.2  B  9.0  G 208  R 0000
2022/01/15 19:22:01   ID 005  D    6.18  T  57.8  B  9.0  G 208  R 0000
2022/01/15 19:37:01   ID 005  D    6.18  T  57.4  B  9.0  G 208  R 0000
2022/01/15 19:52:01   ID 005  D    6.24  T  57.3  B  9.0  G 207  R 0000
2022/01/15 20:07:01   ID 005  D    6.29  T  57.1  B  9.0  G 207  R 0000
2022/01/15 20:22:01   ID 005  D    6.08  T  56.5  B  9.0  G 207  R 0000
2022/01/15 20:37:02   ID 005  D    6.18  T  56.1  B  8.9  G 207  R 0000
2022/01/15 20:52:01   ID 005  D    6.18  T  55.9  B  9.0  G 207  R 0000
2022/01/15 21:07:01   ID 005  D    6.18  T  55.6  B  9.0  G 207  R 0000
2022/01/15 21:22:01   ID 005  D    6.13  T  55.2  B  9.0  G 207  R 0000
2022/01/15 21:37:01   ID 005  D    6.18  T  54.8  B  9.0  G 207  R 0000
2022/01/15 21:52:09   ID 005  D    7.74  T  54.6  B  9.0  G 201  R 0000
2022/01/15 22:07:01   ID 005  D    6.18  T  54.1  B  8.9  G 206  R 0000
2022/01/15 22:22:01   ID 005  D    6.13  T  53.9  B  9.0  G 206  R 0000
2022/01/15 22:37:01   ID 005  D    6.24  T  53.5  B  9.0  G 206  R 0000
